CHEM_ID,BIOCHEMICAL NAME,RI,MASS,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,INCHIKEY,SMILES,CHEMSPIDER,KEGG,HMDB,PUBCHEM,COMP_ID,CAS,PLATFORM
100020261,glutamine conjugate of C6H10O2 (1)*,2404,241.11938,Partially Characterized Molecules,Partially Characterized Molecules,5957,,,,,,,63657,,LC/MS Neg
100020262,glutamine conjugate of C6H10O2 (2)*,2526,241.11938,Partially Characterized Molecules,Partially Characterized Molecules,5958,,,,,,,63660,,LC/MS Neg
100020272,dihydroferulic acid sulfate,1520,275.02309,Xenobiotics,Food Component/Plant,4690,UMCDODPBPQMWQP-UHFFFAOYAJ,COC1=C(OS(=O)(O)=O)C=CC(CCC(O)=O)=C1,162994,,HMDB41724,187489,62857,,LC/MS Polar
100020276,"sphingomyelin (d17:1/14:0, d16:1/15:0)*",1950,661.52791,Lipid,Sphingomyelins,2995,,CCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,,,,,62152,,LC/MS Pos Late
100020343,tetradecadienoate (14:2)*,5292,223.17035,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1482,HXHZGHRLVRFQDR-HZJYTTRNBB,OC(CCC/C=C\C/C=C\CCCCC)=O,4471834,,HMDB00560,5312409,62850,39039-37-7,LC/MS Neg
100020361,3-amino-2-piperidone,2065,115.08659,Amino Acid,Urea cycle; Arginine and Proline Metabolism,445,YCCMTCQQDULIFE-UHFFFAOYAX,NC1CCCNC1=O,4371576,,HMDB00323,5200225,62853,1892-22-4,LC/MS Pos Early
100020371,"N,N-dimethylalanine",1370,118.08626,Amino Acid,Alanine and Aspartate Metabolism,32,QCYOIFVBYZNUNW-BYPYZUCNBG,C[C@@](C(O)=O)(N(C)C)[H],4589713,,,5488191,63151,2812-31-9,LC/MS Pos Early
100020372,3-indoleglyoxylic acid,2140,188.03531,Xenobiotics,Food Component/Plant,5012,DWLVFWDCSFTDOD-UHFFFAOYAW,OC(C(C1=CNC2=C1C=CC=C2)=O)=O,66497,,,73863,63583,1477-49-2,LC/MS Neg
100020377,ethyl beta-glucopyranoside,1519,207.08741,Xenobiotics,Food Component/Plant,5022,WYUFTYLVLQZQNH-JAJWTYFOBO,O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O,108559,,,121667,64131,,LC/MS Neg
100020378,2-hydroxysebacate,1324,217.10814,Lipid,"Fatty Acid, Dicarboxylate",1640,LPIOYESQKJFWPQ-UHFFFAOYAM,OC(C(O)=O)CCCCCCCC(O)=O,113866,,HMDB00424,128458,63357,103963-71-9,LC/MS Neg
100020407,enterolactone sulfate,3746,377.07004,Xenobiotics,Food Component/Plant,4698,,O=C([C@@]1(CC2=CC(OS(=O)(O)=O)=CC=C2)[H])OC[C@@]1(CC3=CC(O)=CC=C3)[H],,,,,64041,,LC/MS Neg
100020409,ascorbic acid 3-sulfate*,2025,254.98146,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,4205,FBFZPSQPKNIVMT-ZAFYKAAXBA,O=C1O[C@@]([C@@H](O)CO)([H])C(OS(=O)(O)=O)=C1O,9600241,,,11425365,63687,,LC/MS Polar
100020410,3-hydroxyhippurate sulfate,1047,274.00269,Xenobiotics,Benzoate Metabolism,4319,SBLCKJXUMHOIBU-UHFFFAOYAN,O=C(NCC(O)=O)C1=CC(OS(=O)(O)=O)=CC=C1,161984,,,186339,62530,,LC/MS Neg
100020414,6-bromotryptophan,3565,280.99311,Amino Acid,Tryptophan Metabolism,298,,Brc1ccc2c(CC(N)C(O)=O)c[nH]c2c1,,,,,62503,,LC/MS Neg
100020416,delta-CEHC,3422,249.11323,Cofactors and Vitamins,Tocopherol Metabolism,4231,BNVXCCQXUZCRSR-UHFFFAOYAT,OC1=CC2=C(C(C)=C1)OC(CCC(O)=O)(C)CC2,9710906,,,11536125,62287,84599-16-6,LC/MS Neg
100020417,"N6,N6-dimethyllysine",2831,175.14411,Amino Acid,Lysine Metabolism,110,XXEWFEBMSGLYBY-ZETCQYMHBT,OC([C@@H](N)CCCCN(C)C)=O,167778,C05545,HMDB13287,193344,62862,2259-86-1,LC/MS Pos Early
100020419,1-carboxyethylphenylalanine,2844,236.09283,Amino Acid,Phenylalanine Metabolism,140,,O=C(O)C(NC(C)C(O)=O)CC1=CC=CC=C1,19276386,,,,62566,,LC/MS Neg
100020421,1-carboxyethyltyrosine,1846,252.08774,Amino Acid,Tyrosine Metabolism,158,,O=C(O)C(NC(C)C(O)=O)CC1=CC=C(O)C=C1,,,,,62564,,LC/MS Neg
100020423,1-carboxyethylvaline,2008,188.09283,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",377,,CC(C)C(NC(C)C(O)=O)C(O)=O,,,,,62562,,LC/MS Neg
100020425,1-carboxyethylleucine,2663,202.10848,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",306,,O=C(O)C(NC(C)C(O)=O)CC(C)C,,,,,62559,,LC/MS Neg
100020427,1-carboxyethylisoleucine,2628,202.10848,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",354,,O=C(O)C(C(C)CC)NC(C)C(O)=O,,,,,62558,,LC/MS Neg
100020478,dodecadienoate (12:2)*,5146,195.13905,Lipid,"Fatty Acid, Dicarboxylate",1620,,CCCCC/C=C\C/C=C\CC(O)=O,,,,,62276,,LC/MS Neg
100020483,delta-CEHC glucuronide,2116,425.14531,Cofactors and Vitamins,Tocopherol Metabolism,4232,,OC1C(OC2=CC(C)=C3C(CCC(C)(CCC(O)=O)O3)=C2)OC(C(O)=O)C(O)C1O,,,,,62286,,LC/MS Neg
100020487,N-acetyl-isoputreanine,2305,203.13902,Amino Acid,Polyamine Metabolism,499,,O=C(C)NCCCNCCCC(O)=O,,,,131802901,62309,,LC/MS Pos Early
100020491,glucuronide of piperine metabolite C17H21NO3 (3)*,3951,462.17696,Xenobiotics,Food Component/Plant,4815,,,,,,,62290,,LC/MS Neg
100020492,glucuronide of piperine metabolite C17H21NO3 (4)*,3992,462.17696,Xenobiotics,Food Component/Plant,4816,,,,,,,62291,,LC/MS Neg
100020493,glucuronide of piperine metabolite C17H21NO3 (5)*,4039,462.17696,Xenobiotics,Food Component/Plant,4817,,,,,,,62292,,LC/MS Neg
100020496,sulfate of piperine metabolite C16H19NO3 (2)*,4112,352.08601,Xenobiotics,Food Component/Plant,4824,,,,,,,62295,,LC/MS Neg
100020497,sulfate of piperine metabolite C16H19NO3 (3)*,4200,352.08601,Xenobiotics,Food Component/Plant,4825,,,,,,,62296,,LC/MS Neg
100020502,sulfate of piperine metabolite C18H21NO3 (1)*,4481,378.10167,Xenobiotics,Food Component/Plant,4830,,,,,,,62297,,LC/MS Neg
100020504,sulfate of piperine metabolite C18H21NO3 (3)*,4630,378.10167,Xenobiotics,Food Component/Plant,4832,,,,,,,62299,,LC/MS Neg
100020511,5-hydroxyindole glucuronide,1504,308.07757,Amino Acid,Tryptophan Metabolism,296,,OC(C1OC(OC2=CC=C3C(C=CN3)=C2)C(O)C(O)C1O)=O,,,,,63253,,LC/MS Neg
100020514,N-acetyltheanine,1494,215.10373,Xenobiotics,Food Component/Plant,4881,,O=C(NCC)CC[C@@H](C(O)=O)NC(C)=O,,,,,62711,,LC/MS Polar
100020515,2-naphthol sulfate,3658,223.00705,Xenobiotics,Chemical,5799,HXEZIDSFDHEIIQ-UHFFFAOYAY,O=S(OC1=CC=C(C=CC=C2)C2=C1)(O)=O,67020,,,74428,62520,,LC/MS Neg
100020519,"(2,4 or 2,5)-dimethylphenol sulfate",3474,201.0227,Xenobiotics,Food Component/Plant,5001,,CC1=CC=C(C)C(OS(=O)(O)=O)=C1,,,,,62533,,LC/MS Neg
100020536,4-ethylcatechol sulfate,3379,217.01761,Xenobiotics,Benzoate Metabolism,4352,,OC1=CC=C(CC)C=C1OS(=O)(O)=O,,,,,63072,,LC/MS Neg
100020541,11beta-hydroxyandrosterone glucuronide,4209,481.2443,Lipid,Androgenic Steroids,3277,,C[C@]12CC[C@@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)C[C@]1([H])CC[C@]4([H])[C@]2([H])[C@@H](O)C[C@@]5(C)[C@@]4([H])CCC5=O,,,,,63251,,LC/MS Neg
100020545,"N2-acetyl,N6,N6-dimethyllysine",2172,217.15467,Amino Acid,Lysine Metabolism,105,,OC([C@@H](NC(C)=O)CCCCN(C)C)=O,,,,,63254,,LC/MS Pos Early
100020546,"N2-acetyl,N6-methyllysine",2168,203.13902,Amino Acid,Lysine Metabolism,104,,OC([C@@H](NC(C)=O)CCCCNC)=O,,,,,62954,,LC/MS Pos Early
100020549,cholic acid glucuronide,4512,583.31238,Lipid,Primary Bile Acid Metabolism,3340,,O[C@H]1[C@@]2([H])[C@]3([H])CC[C@H]([C@H](C)CCC(O)=O)[C@@]3(C)[C@@H](O)C[C@]2([H])[C@@]4(C)CC[C@@H](OC5C(O)C(O)C(O)C(C(O)=O)O5)CC4C1,,,,,62571,,LC/MS Neg
100020550,deoxycholic acid glucuronide,4800,567.31747,Lipid,Secondary Bile Acid Metabolism,3352,,O[C@H]1C[C@]2([H])[C@@]3(C)CC[C@@H](OC4C(O)C(O)C(O)C(C(O)=O)O4)CC3CC[C@@]2([H])[C@]5([H])CC[C@H]([C@H](C)CCC(O)=O)[C@@]15C,,,,,63610,,LC/MS Neg
100020578,4-allylcatechol sulfate,3571,229.01761,Xenobiotics,Benzoate Metabolism,4354,,OS(OC1=CC=C(CC=C)C=C1O)(=O)=O,,,,,63597,,LC/MS Neg
100020591,3-hydroxypyridine glucuronide,1657,272.07648,Xenobiotics,Chemical,5844,,OC(C1OC(OC2=CC=CN=C2)C(O)C(O)C1O)=O,,,,,63236,,LC/MS Pos Early
100020606,vanillate glucuronide,3275,343.06707,Xenobiotics,Food Component/Plant,5015,,OC(C1OC(OC2=C(OC)C=C(C(O)=O)C=C2)C(O)C(O)C1O)=O,,,,,63842,,LC/MS Polar
100020610,triclosan sulfate,5118,366.9007,Xenobiotics,Drug - Antibiotic,5238,ZPFYUMPBKRRSTR-UHFFFAOYAC,ClC1=CC(Cl)=CC=C1OC2=C(OS(O)(=O)=O)C=C(Cl)C=C2,30778644,,HMDB61387,,62732,,LC/MS Neg
100020676,pravastatin,4398,423.23882,Xenobiotics,Drug - Metabolic,5469,TUZYXOIXSAXUGO-PZAWKZKUBI,O[C@H]1C[C@H](OC([C@@H](C)CC)=O)[C@@]2([H])C(C=C[C@H](C)[C@@H]2CC[C@H](C[C@H](CC(O)=O)O)O)=C1,49398,"C01844,D08410,D00893",HMDB05022,54687,64104,,LC/MS Neg
100020684,Benazeprilat,3282,395.16124,Xenobiotics,Drug - Cardiovascular,5398,MADRIHWFJGRSBP-ROUUACIJBC,OC([C@H](CCC1=CC=CC=C1)N[C@H]2CCC(C=CC=C3)=C3N(CC(O)=O)C2=O)=O,4576478,D03077,HMDB60582,5463984,64098,,LC/MS Neg
100020793,citalopram propionate*,4400,310.08849,Xenobiotics,Drug - Psychoactive,5546,JSYNRZJODZWUKX-UHFFFAOYAB,FC1=CC=C(C=C1)C2(CCC(O)=O)OCC3=C2C=CC(C#N)=C3,8578612,C16610,HMDB60463,10403174,62479,,LC/MS Neg
100020796,4-hydroxy duloxetine glucuronide*,3705,488.13846,Xenobiotics,Drug - Psychoactive,5555,OBIZFSZXDHWUJZ-ANUWOGMRBD,O=C(O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)OC2=CC=C(C3=CC=CC=C23)O[C@](CCNC)([H])C4=CC=CS4,28516882,,HMDB60763,,62480,,LC/MS Neg
100020798,5-hydroxy-6-methoxy duloxetine sulfate*,3807,422.07375,Xenobiotics,Drug - Psychoactive,5556,XYZBSFYKOKLCKI-INIZCTEOBI,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=C(C(OC)=CC=C23)OS(=O)(O)=O,25061067,,,,62481,,LC/MS Neg
100020801,ezetimibe glucuronide*,4588,584.17376,Xenobiotics,Drug - Metabolic,5477,UOFYCFMTERCNEW-ADEYADIWBX,FC1=CC=C(C=C1)N(C2=O)[C@H](C(C=C3)=CC=C3O[C@@H]([C@@H]([C@H]4O)O)O[C@H](C(O)=O)[C@H]4O)[C@H]2CC[C@@H](C(C=C5)=CC=C5F)O,8070323,,,9894653,62483,,LC/MS Neg
100020805,N-desalkylquetiapine*,874,296.1216,Xenobiotics,Drug - Psychoactive,5566,,N1(C2=NC3=C(SC4=C2C=CC=C4)C=CC=C3)CCNCC1,9544835,,,11369918,62484,,LC/MS Pos Late
100020810,ranitidine N-oxide*,2926,331.14346,Xenobiotics,Drug - Gastrointestinal,5430,DFJVUWAHTQPQCV-MDWZMJQEBH,[O-][N+](C)(C)CC1=CC=C(CSCCN([H])/C(N([H])C)=C/[N+]([O-])=O)O1,2298463,,,3033888,62485,,LC/MS Pos Early
100020811,10-hydroxywarfarin,3910,323.09249,Xenobiotics,Drug - Cardiovascular,5374,BPZSPAZBZFZZBN-UHFFFAOYAH,O=C1OC(C=CC=C2)=C2C(O)=C1C(C3=CC=CC=C3)C(O)C(C)=O,19983904,,,,62970,,LC/MS Neg
100020813,7-hydroxywarfarin,957,325.10705,Xenobiotics,Drug - Cardiovascular,5373,SKFYEJMLNMTTJA-UHFFFAOYAU,O=C1OC(C=C(O)C=C2)=C2C(O)=C1C(C3=CC=CC=C3)CC(C)=O,20129467,,,,62972,,LC/MS Pos Late
100020814,6-hydroxywarfarin,3358,323.09249,Xenobiotics,Drug - Cardiovascular,5372,IQWPEJBUOJQPDE-UHFFFAOYAN,O=C1C(C(C2=CC=CC=C2)CC(C)=O)=C(O)C(C=C3O)=C(C=C3)O1,10533313,,,,62973,,LC/MS Neg
100020819,glycoursodeoxycholic acid sulfate (1),4309,263.62819,Lipid,Secondary Bile Acid Metabolism,3384,,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])C[C@H](O)[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(NCC(O)=O)=O)[C@@]4(C)CC2,,,,,63731,,LC/MS Neg
100020822,dihydrocaffeate sulfate (2),930,261.00744,Xenobiotics,Food Component/Plant,4645,,OC1=CC(CCC(O)=O)=CC=C1OS(O)(=O)=O,,,,,62524,,LC/MS Neg
100020823,lithocholate sulfate (1),4811,227.12,Lipid,Secondary Bile Acid Metabolism,3364,,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(O)=O)[C@@]4(C)CC2,,,,,62526,,LC/MS Neg
100020827,3-(methylthio)acetaminophen sulfate*,2265,276.00059,Xenobiotics,"Drug - Analgesics, Anesthetics",5137,,CSC1=CC(NC(C)=O)=CC=C1OS(O)(=O)=O,,,,,62567,,LC/MS Neg
100020833,2-ketocaprylate,805,157.08701,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",313,GPPUPQFYDYLTIY-UHFFFAOYAA,CCCCCCC(C(O)=O)=O,60921,,HMDB13211,67600,63120,328-51-8,LC/MS Polar
100020837,"2,6-dihydroxybenzoic acid",2575,153.01933,Xenobiotics,Drug - Topical Agents,5615,AKEUNCKRJATALU-UHFFFAOYAG,OC(C1=C(O)C=CC=C1O)=O,8974,,HMDB13676,9338,63042,303-07-1,LC/MS Neg
100020842,"N,N-dimethyl-5-aminovalerate",2290,146.11756,Amino Acid,Lysine Metabolism,131,,CN(C)CCCCC(O)=O,,,,,62819,,LC/MS Pos Early
100020848,tetrahydrocortisol sulfate (1),4276,445.19016,Lipid,Corticosteroids,3192,,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@](O)(C(CO)=O)[C@@]4(C)C[C@@H]2O,,,,,62793,,LC/MS Neg
100020851,3-ethylcatechol sulfate (1),3422,217.01761,Xenobiotics,Food Component/Plant,4707,,CCC1=C(OS(=O)(O)=O)C(O)=CC=C1,,,,,62796,,LC/MS Neg
100020852,3-ethylcatechol sulfate (2),3555,217.01761,Xenobiotics,Food Component/Plant,4708,,CCC1=C(OS(=O)(O)=O)C(O)=CC=C1,,,,,62797,,LC/MS Neg
100020853,4-acetylcatechol sulfate (1),1774,230.99688,Xenobiotics,Food Component/Plant,4623,,OC1=CC=C(C(C)=O)C=C1OS(=O)(O)=O,,,,,62798,,LC/MS Neg
100020854,4-acetylcatechol sulfate (2),2193,230.99688,Xenobiotics,Food Component/Plant,4624,,OC1=CC=C(C(C)=O)C=C1OS(=O)(O)=O,,,,,62799,,LC/MS Neg
100020868,trimethoprim,3637,289.13061,Xenobiotics,Drug - Antibiotic,5266,IEDVJHCEMCRBQM-UHFFFAOYAV,COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1,5376,"C01965,D00145",HMDB14583,5578,64075,738-70-5,LC/MS Neg
100020883,glyburide,5012,492.13654,Xenobiotics,Drug - Metabolic,5445,ZNNLBTZKUZBEKO-UHFFFAOYAK,COc1c(C(NCCc2ccc(S(=O)(NC(NC3CCCCC3)=O)=O)cc2)=O)cc(Cl)cc1,3368,"D00336,C07022",HMDB15151,3488,63916,10238-21-8,LC/MS Neg
100020884,glipizide,4312,444.1711,Xenobiotics,Drug - Metabolic,5444,ZJJXGWJIGJFDTL-UHFFFAOYAH,Cc1ncc(C(NCCc2ccc(S(=O)(NC(NC3CCCCC3)=O)=O)cc2)=O)nc1,3359,D00335,HMDB15200,3478,64107,29094-61-9,LC/MS Neg
100020885,Glimepiride,5063,489.21771,Xenobiotics,Drug - Metabolic,5443,WIGIZIANZCJQQY-RUCARUNLBG,CCC1=C(C)CN(C(NCCc2ccc(S(=O)(NC(N[C@H]3CC[C@H](C)CC3)=O)=O)cc2)=O)C1=O,16740595,,,,64110,93479-97-1,LC/MS Neg
100020892,montelukast,1318,586.21772,Xenobiotics,Drug - Respiratory,5599,UCHDWCPVSPXUMX-TZIWLTJVBD,CC(c1c(CC[C@@H](SCC2(CC(O)=O)CC2)c3cc(/C=C/c(cc4)nc5c4ccc(Cl)c5)ccc3)cccc1)(O)C,4444507,"D08229,D00529,C07482",HMDB14614,5281040,64124,158966-92-8,LC/MS Pos Late
100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",1156,177.0227,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",404,,OC(C(O)=O)C(O)/C=C/SC,,,,,62805,,LC/MS Neg
100020907,meloxicam,1038,352.04203,Xenobiotics,"Drug - Analgesics, Anesthetics",5166,ZRVUJXDFFKFLMG-UHFFFAOYAR,Cc1sc(NC(C2=C(O)c3c(S(=O)(N2C)=O)cccc3)=O)nc1,10442740,"D00969,C08169",HMDB14952,,64093,71125-38-7,LC/MS Pos Late
100020909,losartan,910,423.16947,Xenobiotics,Drug - Cardiovascular,5394,,CCCCc1n(Cc2ccc(c3c(c4nnn[nH]4)cccc3)cc2)c(CO)c(Cl)n1,,,,,64102,114798-26-4,LC/MS Pos Late
100020914,cyclobenzaprine,998,276.17468,Xenobiotics,Drug - Neurological,5514,JURKNVYFZMSNLP-UHFFFAOYAG,CN(CC/C=C1c2c(C=Cc3ccccc3\1)cccc2)C,2792,"C06931,D07758",HMDB15060,2895,64132,303-53-7,LC/MS Pos Late
100020973,5-hydroxy-2-methylpyridine sulfate,2074,188.0023,Xenobiotics,Chemical,5871,,CC1=NC=C(OS(=O)(O)=O)C=C1,,,,,63230,,LC/MS Neg
100020975,3-hydroxy-2-methylpyridine sulfate,1849,188.0023,Xenobiotics,Chemical,5873,,CC1=NC=CC=C1OS(=O)(O)=O,,,,,63227,,LC/MS Neg
100021000,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,2056,719.56978,Lipid,Sphingomyelins,2987,,CCCCCCCCCCCCCCC(O)C(N[C@@H](COP([O-])(OCC[N+](C)(C)C)=O)[C@@H](/C=C/CCCCCCCCCCCCC)O)=O,,,,,62851,,LC/MS Pos Late
100021093,taurochenodeoxycholic acid 3-sulfate,4809,288.61951,Lipid,Secondary Bile Acid Metabolism,3408,IJHJZQKOSUFQCX-WZJRQFJBBW,[H][C@@](CCC(NCCS(O)(=O)=O)=O)([C@]1(CC[C@]2([C@@]3([C@@H](C[C@@]4(C[C@H](S(O)(=O)=O)CC[C@@]4([C@]3(C[C@H]([C@]12C)O)[H])C)[H])O)[H])[H])[H])C,24850141,,HMDB02486,,62890,,LC/MS Neg
100021100,tetradecadienedioate (C14:2-DC)*,3148,253.14453,Lipid,"Fatty Acid, Dicarboxylate",1625,,O=C(O)CCC/C=C\C/C=C\CCCCC(O)=O,,,,,62918,,LC/MS Neg
100021103,pregnenetriol sulfate*,4749,413.20033,Lipid,Pregnenolone Steroids,3143,,O[C@H]1C2=C[C@@H](OS(=O)(O)=O)CC[C@]2(C)C3CC[C@@]4(C)C(CCC4[C@H](O)C)C3C1,,,,,62922,,LC/MS Neg
100021104,pregnenetriol disulfate*,3504,246.07493,Lipid,Pregnenolone Steroids,3144,,C[C@]12CC[C@H](OS(=O)(O)=O)C=C1[C@H](OS(=O)(O)=O)CC3C2CC[C@@]4(C)C3CCC4[C@H](O)C,,,,,62921,,LC/MS Neg
100021105,eicosenedioate (C20:1-DC)*,5095,339.25407,Lipid,"Fatty Acid, Dicarboxylate",1634,,OC(CCCCCCCCC/C=C\CCCCCCCC(O)=O)=O,,,,,62923,,LC/MS Neg
100021123,"hydroxy-N6,N6,N6-trimethyllysine*",2759,205.15468,Amino Acid,Lysine Metabolism,112,,[O-]C([C@@H](N)C(O)CCC[N+](C)(C)C)=O,,,,,62959,,LC/MS Pos Early
100021131,undecenoylcarnitine (C11:1),1069,328.24824,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1802,,CCCCCCCC/C=C/C(OC(CC([O-])=O)C[N+](C)(C)C)=O,,,,,63613,,LC/MS Pos Late
100021136,3-decenoylcarnitine,1045,314.23259,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1800,,O=C(C/C([H])=C(CCCCCC)\[H])OC(CC([O-])=O)C[N+](C)(C)C,,,,,63361,,LC/MS Pos Late
100021140,levulinoylcarnitine,2520,260.14925,Xenobiotics,Food Component/Plant,4572,,CC(CCC(OC(CC([O-])=O)C[N+](C)(C)C)=O)=O,,,,,63359,,LC/MS Pos Early
100021141,3-hydroxydecanoylcarnitine,961,332.24315,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1846,VCRSQDIROUELAR-UHFFFAOYAT,OC(CCCCCCC)CC(OC(CC([O-])=O)C[N+](C)(C)C)=O,59664325,,HMDB61636,,63358,,LC/MS Pos Late
100021162,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),2207,661.5279,Lipid,Ceramide PEs,3017,,CCCCCCCCCCCCC/C=C/[C@@]([H])(O)[C@@]([H])(NC(CCCCCCCCCCCCCCC)=O)COP(O)(OCCN)=O,,,,,62984,,LC/MS Pos Late
100021198,picolinoylglycine,1945,181.06077,Lipid,Fatty Acid Metabolism (Acyl Glycine),1763,MNYZGNSHBPLAFN-UHFFFAOYAS,O=C(C1=CC=CC=N1)N([H])CC(O)=O,9963296,,HMDB59766,11788622,63057,5616-29-5,LC/MS Pos Early
100021209,4-vinylguaiacol glucuronide,3010,325.09289,Xenobiotics,Food Component/Plant,5017,,COC1=C(C=CC(C=C)=C1)O[C@](O[C@](C(O)=O)([C@@](O)([C@@]2(O)[H])[H])[H])([C@@]2(O)[H])[H],,,,,63843,,LC/MS Neg
100021220,succinoyltaurine,2572,224.02343,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",432,,OC(CCC(NCCS(=O)(O)=O)=O)=O,20509456,,,,63678,,LC/MS Polar
100021252,ginkgolic acid C15:1,677,345.24351,Xenobiotics,Food Component/Plant,4539,YXHVCZZLWZYHSA-FPLPWBNLBR,CCCCCC/C=C\CCCCCCCc1c(C(O)=O)c(O)ccc1,4445152,C10794,,5281858,64200,22910-60-7,LC/MS Polar
100021253,(15:3)-anacardic acid,5483,341.21221,Xenobiotics,Food Component/Plant,4541,QUVGEKPNSCFQIR-AOSYACOCBX,C=CC/C=C/C/C=C/CCCCCCCc1c(C(O)=O)c(O)ccc1,4534900,,HMDB31059,5388781,64092,103904-73-0,LC/MS Neg
100021255,ginkgolic acid C17:1,674,373.27482,Xenobiotics,Food Component/Plant,4542,MBYNDKVOZOAOIS-FPLPWBNLBY,CCCCCC/C=C\CCCCCCCCCc1c(C(O)=O)c(O)ccc1,4580130,,HMDB38522,5469634,64206,111047-30-4,LC/MS Polar
100021324,"3,5-dichloro-2,6-dihydroxybenzoic acid",693,220.94138,Xenobiotics,Chemical,5878,,ClC1=C(O)C(C(O)=O)=C(O)C(Cl)=C1,24339141,,,,63589,,LC/MS Polar
100021329,(S)-a-amino-omega-caprolactam,2378,129.10224,Xenobiotics,Food Component/Plant,5009,BOWUOGIPSRVRSJ-RXMQYKEDBD,O=C1NCCCC[C@H]1N,388871,C05328,,439823,63339,21568-87-6,LC/MS Pos Early
100021331,metabolonic lactone sulfate,4802,427.21598,Partially Characterized Molecules,Partially Characterized Molecules,5980,,CC1(C)C(OS(O)(=O)=O)CCC2(C)C1CC[C@]3(C)[C@H]2CC[C@@H]3C4(C)OC(CC4)=O,,,,,63153,,LC/MS Neg
100021363,vanillic acid glycine,1682,224.05644,Xenobiotics,Food Component/Plant,5016,LOODYTDRRBLQNH-UHFFFAOYAZ,OC1=CC=C(C=C1OC)C(NCC(O)=O)=O,2340857,,HMDB60026,3083688,63853,,LC/MS Neg
100021372,2-hydroxy-4-(methylthio)butanoic acid,1065,149.02778,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",405,,CSCCC(O)C(O)=O,,,,,63739,583-91-5,LC/MS Polar
100021374,branched chain 14:0 dicarboxylic acid**,3849,257.17583,Lipid,"Fatty Acid, Dicarboxylate",1624,,CCCCCC(CCCC(O)=O)CCCC(O)=O,,,,,63191,,LC/MS Neg
100021388,3-hydroxytridecanoate,5259,229.18091,Lipid,"Fatty Acid, Monohydroxy",1900,CWSNHZHHWHLJIM-UHFFFAOYAP,CCCCCCCCCCC(O)CC(O)=O,4472174,,HMDB61655,5312749,63858,32602-69-0,LC/MS Neg
100021457,(2-butoxyethoxy)acetic acid,3177,177.11214,Xenobiotics,Chemical,5875,MCORDGVZLPBVJB-UHFFFAOYAH,CCCCOCCOCC(O)=O,95739,,,106312,63380,,LC/MS Pos Early
100021467,pentose acid*,2180,165.04046,Partially Characterized Molecules,Partially Characterized Molecules,5981,,,,,,,63264,,LC/MS Polar
100021472,N-succinyl-phenylalanine,1600,264.08774,Amino Acid,Phenylalanine Metabolism,137,CWAGPBPLOYGROC-UHFFFAOYAI,OC(CCC(NC(CC1=CC=CC=C1)C(O)=O)=O)=O,2384788,,,3131586,63855,,LC/MS Neg
100021502,(2 or 3)-decenoate (10:1n7 or n8),4990,169.1234,Lipid,Medium Chain Fatty Acid,1430,,CCCCCCC/C=C/C(O)=O,,,,,63436,,LC/MS Neg
100021530,S-carboxyethylcysteine,1785,194.04816,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",416,CAMXXPUSAROUCX-BYPYZUCNBD,SC[C@@H](C(O)=O)NCCC(O)=O,19955529,,,,64177,4033-46-9,LC/MS Pos Early
100021538,dibutyl sulfosuccinate,3557,309.10134,Xenobiotics,Chemical,5880,YPDHMBTYUUZFOA-UHFFFAOYAE,CCCCOC(CC(S(=O)(O)=O)C(OCCCC)=O)=O,375186,,,423891,63841,5144-51-4,LC/MS Neg
