CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,,HMDB,PUBCHEM,CHEMSPIDER,KEGG,CAS,PRIMARY_ID
100021162,402,62984,221101,Lipid,Ceramide PEs,3135,NAMED,JTVNQMOIYKXJKF-WSYRTZMQSA-N,CCCCCCCCCCCCC/C=C/[C@@]([H])(O)[C@@]([H])(NC(CCCCCCCCCCCCCCC)=O)COP(O)(OCCN)=O,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),,,,,,,pubchem:101579382
100021198,209,63057,221668,Lipid,Fatty Acid Metabolism (Acyl Glycine),1838,NAMED,MNYZGNSHBPLAFN-UHFFFAOYSA-N,O=C(C1=CC=CC=N1)N([H])CC(O)=O,picolinoylglycine,picolinoylglycine,,HMDB0059766,pubchem:11788622,chemspider:9963296,,CAS:5616-29-5,HMDB0059766
100021208,209,64579,238261,Xenobiotics,Benzoate Metabolism,4531,NAMED,ILVXQMHYFMBCMJ-UHFFFAOYSA-N,C=CC(C=C1O)=CC=C1OS(=O)(O)=O,4-vinylcatechol sulfate,4-vinylcatechol sulfate,,,,,,,
100021220,305,63678,223092,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",476,NAMED,SBQWITJAJITAMM-UHFFFAOYSA-N,OC(CCC(NCCS(=O)(O)=O)=O)=O,succinoyltaurine,succinoyltaurine,,,,chemspider:20509456,,,
100021250,209,64190,236750,Xenobiotics,Food Component/Plant,4715,NAMED,VEPUCZUJLKAVNM-UHFFFAOYSA-N,CCCCCCCCCCCCCc1c(C(O)=O)c(O)ccc1,ginkgolic acid C13:0,ginkgolic acid C13:0,,HMDB38520,pubchem:161306,chemspider:141696,,CAS:20261-38-5,HMDB38520
100021252,305,64200,236636,Xenobiotics,Food Component/Plant,4717,NAMED,YXHVCZZLWZYHSA-FPLPWBNLSA-N,CCCCCC/C=C\CCCCCCCc1c(C(O)=O)c(O)ccc1,ginkgolic acid C15:1,ginkgolic acid C15:1,,,pubchem:5281858,chemspider:4445152,kegg:C10794,CAS:22910-60-7,pubchem:5281858
100021253,209,64092,235189,Xenobiotics,Food Component/Plant,4719,NAMED,QUVGEKPNSCFQIR-AOSYACOCSA-N,C=CC/C=C/C/C=C/CCCCCCCc1c(C(O)=O)c(O)ccc1,(15:3)-anacardic acid,(15:3)-anacardic acid,,HMDB31059,pubchem:9875131,chemspider:4534900,,CAS:103904-73-0,HMDB31059
100021255,209,64206,236780,Xenobiotics,Food Component/Plant,4720,NAMED,MBYNDKVOZOAOIS-FPLPWBNLSA-N,CCCCCC/C=C\CCCCCCCCCc1c(C(O)=O)c(O)ccc1,ginkgolic acid C17:1,ginkgolic acid C17:1,,HMDB38522,pubchem:5469634,chemspider:4580130,,CAS:111047-30-4,HMDB38522
100021261,400,63052,221645,Peptide,Dipeptide Derivative,653,NAMED,JCCZCUUYYHWRGX-UHFFFAOYSA-N,NC(CC(C)C)C(N1C(C(O)=O)CC(O)C1)=O,leucylhydroxyproline*,leucylhydroxyproline*,,HMDB0028930,pubchem:20847829,chemspider:20170035,,,HMDB0028930
100021262,400,63051,221644,Peptide,Dipeptide Derivative,652,NAMED,IFZSZULHIWFRSB-UHFFFAOYSA-N,NC(C(C)CC)C(N1C(C(O)=O)CC(O)C1)=O,isoleucylhydroxyproline*,isoleucylhydroxyproline*,,HMDB0028908,pubchem:61158802,chemspider:35032815,,,HMDB0028908
100021324,305,63589,222870,Xenobiotics,Chemical,6260,NAMED,KLXACYSQYFWVLM-UHFFFAOYSA-N,ClC1=C(O)C(C(O)=O)=C(O)C(Cl)=C1,"3,5-dichloro-2,6-dihydroxybenzoic acid","3,5-dichloro-2,6-dihydroxybenzoic acid",,,pubchem:24721632,chemspider:24339141,,,pubchem:24721632
100021329,400,63339,222374,Xenobiotics,Food Component/Plant,5211,NAMED,BOWUOGIPSRVRSJ-RXMQYKEDSA-N,O=C1NCCCC[C@H]1N,(S)-a-amino-omega-caprolactam,(S)-a-amino-omega-caprolactam,,,pubchem:440599,chemspider:388871,kegg:C02837,CAS:21568-87-6,pubchem:440599
100021331,209,63153,221892,Partially Characterized Molecules,Partially Characterized Molecules,6423,NAMED,IJIWKJRHDDIJKI-MVCMDAJNSA-N,CC1(C)C(OS(O)(=O)=O)CCC2(C)C1CC[C@]3(C)[C@H]2CC[C@@H]3C4(C)OC(CC4)=O,metabolonic lactone sulfate,metabolonic lactone sulfate,,,,,,,
100021363,209,63853,223434,Xenobiotics,Food Component/Plant,5219,NAMED,LOODYTDRRBLQNH-UHFFFAOYSA-N,OC1=CC=C(C=C1OC)C(NCC(O)=O)=O,vanillic acid glycine,vanillic acid glycine,,HMDB0060026,pubchem:3083688,chemspider:2340857,,,HMDB0060026
100021372,305,63739,223275,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",449,NAMED,ONFOSYPQQXJWGS-UHFFFAOYSA-N,CSCCC(O)C(O)=O,2-hydroxy-4-(methylthio)butanoic acid,2-hydroxy-4-(methylthio)butanoic acid,,HMDB0037115,pubchem:11427,,,CAS:583-91-5,HMDB0037115
100021374,209,63191,221986,Lipid,"Fatty Acid, Dicarboxylate",1694,NAMED,JUODHHFNSQAXKF-UHFFFAOYSA-N,CCCCCC(CCCC(O)=O)CCCC(O)=O,branched chain 14:0 dicarboxylic acid**,branched chain 14:0 dicarboxylic acid**,,,,,,,
100021464,209,63247,222122,Xenobiotics,Benzoate Metabolism,4544,NAMED,KDHGUTHHBZRIES-UHFFFAOYSA-N,OC(C1OC(OC2=CC=C(O)C=C2OC)C(O)C(O)C1O)=O,2-methoxyhydroquinone glucuronide (2),2-methoxyhydroquinone glucuronide (2),,,,,,,
100021467,305,63264,222194,Partially Characterized Molecules,Partially Characterized Molecules,6424,NAMED,,,pentose acid*,pentose acid*,,HMDB0000892,pubchem:7991,,kegg:C00803,,HMDB0000892
100021478,209,64596,238814,Amino Acid,Histidine Metabolism,93,NAMED,MXETUSMIYKMMAT-UHFFFAOYSA-N,CN1C=NC=C1CC(O)C(O)=O,1-methyl-5-imidazolelactate,1-methyl-5-imidazolelactate,,,,chemspider:65563369,,CAS:2022510-60-5,
100021488,209,63402,222501,Xenobiotics,Food Component/Plant,4910,NAMED,RAGZUCNPTLULOL-KQJPBSFVSA-N,O[C@@](C[C@H]1O)(C(O)=O)C[C@H]([C@H]1O)OC(/C=C/C(C=C2)=CC(OC)=C2O)=O,feruloylquinate (4),feruloylquinate (4),,,,,,,
100021502,209,63436,222605,Lipid,Medium Chain Fatty Acid,1499,NAMED,WXBXVVIUZANZAU-CMDGGOBGSA-N,CCCCCCC/C=C/C(O)=O,(2 or 3)-decenoate (10:1n7 or n8),(2 or 3)-decenoate (10:1n7 or n8),,,,,,,HMDB0032396
100021530,400,64177,236998,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",460,NAMED,CAMXXPUSAROUCX-BYPYZUCNSA-N,SC[C@@H](C(O)=O)NCCC(O)=O,S-carboxyethylcysteine,S-carboxyethylcysteine,,,,chemspider:19955529,,CAS:4033-46-9,pubchem:23618203
100021538,209,63841,223406,Xenobiotics,Chemical,6262,NAMED,YPDHMBTYUUZFOA-UHFFFAOYSA-N,CCCCOC(CC(S(=O)(O)=O)C(OCCCC)=O)=O,dibutyl sulfosuccinate,dibutyl sulfosuccinate,,,pubchem:423891,chemspider:375186,,CAS:5144-51-4,pubchem:423891
100021666,209,63615,222957,Partially Characterized Molecules,Partially Characterized Molecules,6431,NAMED,NIFITBVFNGQSNA-SOFGYWHQSA-N,CC(C)CCCC/C=C/C(O)=O,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",,,,,,,
100021667,209,63616,222958,Partially Characterized Molecules,Partially Characterized Molecules,6432,NAMED,NIFITBVFNGQSNA-SOFGYWHQSA-N,CC(C)CCCC/C=C/C(O)=O,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",,,,,,,
100021686,209,64042,233187,Xenobiotics,Food Component/Plant,5223,NAMED,MKBJQFWSHNXYFZ-UHFFFAOYSA-N,CCC1=CC(OC)=C(OS(=O)(O)=O)C=C1,4-ethyl-2-methoxyphenol sulfate,4-ethyl-2-methoxyphenol sulfate,,,,,,,
100021707,209,63681,223106,Xenobiotics,Chemical,6261,NAMED,AJSVSHDVMDXRFN-UHFFFAOYSA-N,OC(C1=C(O)C(Cl)=CC(Br)=C1O)=O,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",,,pubchem:134581543,,,,pubchem:134581543
100021709,209,63683,223108,Partially Characterized Molecules,Partially Characterized Molecules,6434,NAMED,FQSFPMAZIOPKLO-JXMROGBWSA-N,OC(/C=C/CCCC(C)CCCC)=O,"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",,,,,,,
100021711,209,63685,223110,Lipid,"Fatty Acid, Dicarboxylate",1683,NAMED,FRWVXIATCBRYHA-KPMZXABDSA-N,OC(/C=C/C=C/CCCCC(O)=O)=O,decadienedioic acid (C10:2-DC)**,decadienedioic acid (C10:2-DC)**,,,pubchem:17789717,,,,pubchem:17789717
100021726,209,63699,223153,Partially Characterized Molecules,Partially Characterized Molecules,6436,NAMED,,,GlcNAc sulfate conjugate of C21H34O2 steroid**,GlcNAc sulfate conjugate of C21H34O2 steroid**,,,,,,,
100021727,209,64390,237469,Lipid,"Fatty Acid, Branched",1644,NAMED,VFMNSFWBDMRNLJ-BQBZGAKWSA-N,O=C(C[C@@]1([H])[C@@](C1)([H])CCC)O,"cis-3,4-methyleneheptanoate","cis-3,4-methyleneheptanoate",,,,,,,
100021728,402,64389,237480,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1857,NAMED,LNGSHJPPGDBEPT-VYAYZGMFSA-N,O=C(C[C@@]1([H])[C@@](C1)([H])CCC)OC(CC([O-])=O)C[N+](C)(C)C,"cis-3,4-methyleneheptanoylcarnitine","cis-3,4-methyleneheptanoylcarnitine",,,,,,,
100021747,209,63738,223271,Xenobiotics,Drug - Antibiotic,5457,NAMED,AVKUERGKIZMTKX-UHFFFAOYSA-N,CC1(C)C(C(O)=O)N2C(C(NC(C(N)C3=CC=CC=C3)=O)C2=O)S1,ampicillin,ampicillin,,HMDB0014559,pubchem:6249,chemspider:2089,kegg:C06574,CAS:69-53-4,HMDB0014559
100021748,209,63734,223265,Xenobiotics,Drug - Metabolic,5804,NAMED,BQSJTQLCZDPROO-UHFFFAOYSA-N,CC1=C(C(O)=O)SC(C2=CC(C#N)=C(OCC(C)C)C=C2)=N1,febuxostat,febuxostat,,,pubchem:134018,chemspider:118173,"kegg:DG02878,D01206",CAS:144060-53-7,pubchem:134018
100021760,400,63920,223830,Amino Acid,Lysine Metabolism,139,NAMED,FTTGAAZKBNZDCZ-LURJTMIESA-N,CC(N[C@@](CCCC(O)=O)(C(O)=O)[H])=O,N-acetyl-2-aminoadipate,N-acetyl-2-aminoadipate,,,pubchem:443992,chemspider:392027,kegg:C12986,,pubchem:443992
100021782,402,64199,237116,Xenobiotics,Drug - Respiratory,5936,NAMED,NBQBQRKLQXVPIS-LJQANCHMSA-N,ClC1=CC=C([C@@H](C2=CC=CC=C2)N3CCN(CC(O)=O)CC3)C=C1,De(carboxymethoxy) cetirizine acetic acid,De(carboxymethoxy) cetirizine acetic acid,,,,,,CAS:942193-17-1,
100021790,305,64176,236590,Xenobiotics,Drug - Antibiotic,5464,NAMED,SVIZNTHNFAOGAB-UHFFFAOYSA-N,CC(C(N)C(O)=O)(S(O)=O)C,3-sulfinovaline,3-sulfinovaline,,,,,,CAS:98462-04-5,
100021791,209,64188,236746,Xenobiotics,Drug - Cardiovascular,5682,NAMED,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Clc1cc2c(S(=O)(N=CN2)=O)cc1S(=O)(N)=O,chlorothiazide,chlorothiazide,,,,,,CAS:58-94-6,
100021792,209,64181,236732,Xenobiotics,Drug - Cardiovascular,5693,NAMED,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CC(Nc1sc(S(=O)(N)=O)nn1)=O,acetazolamide,acetazolamide,,,,,,CAS:59-66-5,
100021794,305,64201,236638,Xenobiotics,Drug - Cardiovascular,5678,NAMED,NGBFQHCMQULJNZ-UHFFFAOYSA-N,Cc1cc(Nc2c(S(=O)(NC(NC(C)C)=O)=O)cncc2)ccc1,torasemide,torasemide,,,,,,CAS:56211-40-6,
100021795,209,64208,236784,Xenobiotics,Drug - Cardiovascular,5692,NAMED,AQCHWTWZEMGIFD-UHFFFAOYSA-N,Cc1c(N2C(C)Nc3c(C2=O)cc(S(=O)(N)=O)c(Cl)c3)cccc1,metolazone,metolazone,,,,,,CAS:17560-51-9,
100021839,209,64049,233195,Xenobiotics,Benzoate Metabolism,4585,NAMED,LEJCLCZOTCOTQE-UHFFFAOYSA-N,OC1=CC=C(OS(=O)(O)=O)C=C1OC,2-methoxyhydroquinone sulfate (1),2-methoxyhydroquinone sulfate (1),,,,,,,
100021840,209,64050,233196,Xenobiotics,Benzoate Metabolism,4586,NAMED,DQJWAJBJWZYKLK-UHFFFAOYSA-N,OC1=CC=C(OS(=O)(O)=O)C(OC)=C1,2-methoxyhydroquinone sulfate (2),2-methoxyhydroquinone sulfate (2),,,,,,,
100021902,402,64527,238637,Xenobiotics,Drug - Psychoactive,5914,NAMED,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CN1c2c(C(c3ccccc3)=NCC1=O)cc(Cl)cc2,diazepam,diazepam,,HMDB0014967,pubchem:3016,,kegg:D00293,,HMDB0014967
100021911,402,64532,238647,Xenobiotics,Drug - Psychoactive,5928,NAMED,SEQDDYPDSLOBDC-UHFFFAOYSA-N,CN1c2c(C(c3ccccc3)=NC(O)C1=O)cc(Cl)cc2,temazepam,temazepam,,HMDB0014376,pubchem:5391,,kegg:D00370,CAS:846-50-4,HMDB0014376
100021918,209,64328,237314,Xenobiotics,Chemical,6178,NAMED,ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(c1cc(C(C)(C)C)c(O)cc1)C,"2,4-di-tert-butylphenol","2,4-di-tert-butylphenol",,,,,,CAS:96-76-4,
100021931,400,64325,237307,Xenobiotics,Drug - Neurological,5810,NAMED,DHHVAGZRUROJKS-UHFFFAOYSA-N,NC(C)(C)CC1=CC=CC=C1,phentermine,phentermine,,,,,,CAS:122-09-8,
100021990,400,64393,237477,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1925,NAMED,RCXSFDNDEVSQNG-UHFFFAOYSA-N,[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O,3-hydroxyoctanoylcarnitine (1),3-hydroxyoctanoylcarnitine (1),,,,,,,
100021991,400,64394,237478,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1926,NAMED,RCXSFDNDEVSQNG-UHFFFAOYSA-N,[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O,3-hydroxyoctanoylcarnitine (2),3-hydroxyoctanoylcarnitine (2),,,,,,,
100021992,209,64386,237461,Lipid,Fatty Acid Metabolism (Acyl Glycine),1815,NAMED,FFFQOVJTIDIKQJ-YUMQZZPRSA-N,O=C(NCC(O)=O)C[C@@H]1C[C@@H]1CCC,"cis-3,4-methyleneheptanoylglycine","cis-3,4-methyleneheptanoylglycine",,,,,,,
100021999,402,64550,238683,Xenobiotics,Drug - Antibiotic,5539,NAMED,DYLGFOYVTXJFJP-MYYYXRDXSA-N,CCCCN(CC(O)C1=CC(Cl)=CC2=C1C3=C(C=C(Cl)C=C3)/C2=C/C4=CC=C(Cl)C=C4)CCCC,lumefantrine,lumefantrine,,HMDB0015653,pubchem:6437380,,kegg:D03821,,HMDB0015653
100022003,209,64403,237531,Partially Characterized Molecules,Partially Characterized Molecules,6444,NAMED,,,"bilirubin degradation product, C16H18N2O5 (1)**","bilirubin degradation product, C16H18N2O5 (1)**",,,,,,,
100022004,209,64404,237533,Partially Characterized Molecules,Partially Characterized Molecules,6445,NAMED,,,"bilirubin degradation product, C16H18N2O5 (2)**","bilirubin degradation product, C16H18N2O5 (2)**",,,,,,,
100022005,209,64409,237542,Partially Characterized Molecules,Partially Characterized Molecules,6446,NAMED,,,"bilirubin degradation product, C17H18N2O4 (1)**","bilirubin degradation product, C17H18N2O4 (1)**",,,,,,,
100022006,209,64407,237539,Partially Characterized Molecules,Partially Characterized Molecules,6447,NAMED,,,"bilirubin degradation product, C17H18N2O4 (2)**","bilirubin degradation product, C17H18N2O4 (2)**",,,,,,,
100022007,209,64408,237541,Partially Characterized Molecules,Partially Characterized Molecules,6448,NAMED,,,"bilirubin degradation product, C17H18N2O4 (3)**","bilirubin degradation product, C17H18N2O4 (3)**",,,,,,,
100022008,209,64405,237535,Partially Characterized Molecules,Partially Characterized Molecules,6449,NAMED,,,"bilirubin degradation product, C17H20N2O5 (1)**","bilirubin degradation product, C17H20N2O5 (1)**",,,,,,,
100022009,209,64406,237537,Partially Characterized Molecules,Partially Characterized Molecules,6450,NAMED,,,"bilirubin degradation product, C17H20N2O5 (2)**","bilirubin degradation product, C17H20N2O5 (2)**",,,,,,,
100022013,209,64411,237545,Lipid,Corticosteroids,3311,NAMED,OZINUFSVVJAFHD-LUPKFNMHSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OC4OC(C(O)=O)C(O)C(O)C4O)C[C@@]3([H])CC[C@@]1([H])[C@]5([H])CC[C@@](C(CO)=O)(O)[C@@]5(C)C[C@@H]2O,tetrahydrocortisol glucuronide,tetrahydrocortisol glucuronide,,,,,,,
100022014,209,64414,237567,Partially Characterized Molecules,Partially Characterized Molecules,6451,NAMED,,,"bilirubin degradation product, C16H18N2O5 (3)**","bilirubin degradation product, C16H18N2O5 (3)**",,,,,,,
100022015,209,64415,237569,Partially Characterized Molecules,Partially Characterized Molecules,6452,NAMED,,,"bilirubin degradation product, C16H18N2O5 (4)**","bilirubin degradation product, C16H18N2O5 (4)**",,,,,,,
100022041,400,64571,238237,Peptide,Modified Peptides,1219,NAMED,VOWFCBSRZKGKTF-UHFFFAOYSA-N,O=C(N1CCCC1C([O-])=O)C2CCC[N+]2(C)C,"N,N-dimethyl-pro-pro","N,N-dimethyl-pro-pro",,,,,,,
100022120,400,64568,238235,Amino Acid,Tryptophan Metabolism,263,NAMED,YLEQTOAIAOPFBY-UHFFFAOYSA-N,OC(C(N)(C)N(C1=C(C2)C=CC=C1)C2=O)=O,oxindolylalanine,oxindolylalanine,,,pubchem:20977764,,,,pubchem:20977764
100022127,209,64591,238327,Lipid,Corticosteroids,3324,NAMED,QUOCEDQXFGCYTL-QMELEVSMSA-N,[H][C@@]12C[C@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)CC[C@]1(C)[C@@]([C@@]4([H])CC2)([H])C(C[C@@]5(C)[C@@]4([H])CC[C@]5(O)C(CO)=O)=O,tetrahydrocortisone glucuronide (5),tetrahydrocortisone glucuronide (5),,,,,,,
100022172,209,64623,239167,Xenobiotics,Chemical,6349,NAMED,QZHDEAJFRJCDMF-UHFFFAOYSA-N,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(O)=O,perfluorohexanesulfonate (PFHxS),perfluorohexanesulfonate (PFHxS),,HMDB0094700,,,,CAS:355-46-4,HMDB0094700
999907765,209,46590,146351,,,,UNNAMED,,,X-07765,X-07765,,,,,,,
999910458,209,47478,148974,,,,UNNAMED,,,X-10458,X-10458,,,,,,,
999911299,209,46592,146353,,,,UNNAMED,,,X-11299,X-11299,,,,,,,
999911308,209,46390,145473,,,,UNNAMED,,,X-11308,X-11308,,,,,,,
999911315,209,49592,161333,,,,UNNAMED,,,X-11315,X-11315,,,,,,,
999911372,209,46594,146355,,,,UNNAMED,,,X-11372,X-11372,,,,,,,
999911381,209,46347,145026,,,,UNNAMED,,,X-11381,X-11381,,,,,,,
999911444,209,46460,145547,,,,UNNAMED,,,X-11444,X-11444,,,,,,,
999911470,209,46601,149582,,,,UNNAMED,,,X-11470,X-11470,,,,,,,
999911478,209,46602,146364,,,,UNNAMED,,,X-11478,X-11478,,,,,,,
999911483,209,47650,149583,,,,UNNAMED,,,X-11483,X-11483,,,,,,,
999911612,209,47431,148921,,,,UNNAMED,,,X-11612,X-11612,,,,,,,
999911632,209,47493,148992,,,,UNNAMED,,,X-11632,X-11632,,,,,,,
999911787,209,33132,219196,,,,UNNAMED,,,X-11787,X-11787,,,,,,,
999911795,400,33140,156004,,,,UNNAMED,,,X-11795,X-11795,,,,,,,
999911843,209,46466,145553,,,,UNNAMED,,,X-11843,X-11843,,,,,,,
999911847,209,46488,145575,,,,UNNAMED,,,X-11847,X-11847,,,,,,,
999911849,209,46607,146369,,,,UNNAMED,,,X-11849,X-11849,,,,,,,
999911850,209,46507,145594,,,,UNNAMED,,,X-11850,X-11850,,,,,,,
999911852,209,46521,145608,,,,UNNAMED,,,X-11852,X-11852,,,,,,,
999911858,209,47654,149587,,,,UNNAMED,,,X-11858,X-11858,,,,,,,
999911861,209,47655,149588,,,,UNNAMED,,,X-11861,X-11861,,,,,,,
999911880,209,46608,146370,,,,UNNAMED,,,X-11880,X-11880,,,,,,,
999911979,209,47508,149008,,,,UNNAMED,,,X-11979,X-11979,,,,,,,
999912007,209,46610,146372,,,,UNNAMED,,,X-12007,X-12007,,,,,,,
999912013,209,46611,146373,,,,UNNAMED,,,X-12013,X-12013,,,,,,,
999912026,209,47905,150050,,,,UNNAMED,,,X-12026,X-12026,,,,,,,
999912027,209,47510,149010,,,,UNNAMED,,,X-12027,X-12027,,,,,,,
999912100,400,47687,157560,,,,UNNAMED,,,X-12100,X-12100,,,,,,,
999912101,400,47642,157543,,,,UNNAMED,,,X-12101,X-12101,,,,,,,
999912104,209,52597,165325,,,,UNNAMED,,,X-12104,X-12104,,,,,,,
999912111,209,52797,165636,,,,UNNAMED,,,X-12111,X-12111,,,,,,,
999912112,400,47690,157563,,,,UNNAMED,,,X-12112,X-12112,,,,,,,
999912117,400,47695,157567,,,,UNNAMED,,,X-12117,X-12117,,,,,,,
999912125,400,47643,157544,,,,UNNAMED,,,X-12125,X-12125,,,,,,,
999912127,400,47702,157574,,,,UNNAMED,,,X-12127,X-12127,,,,,,,
999912193,209,46985,148238,,,,UNNAMED,,,X-12193,X-12193,,,,,,,
999912216,209,46613,146375,,,,UNNAMED,,,X-12216,X-12216,,,,,,,
999912221,209,47911,150059,,,,UNNAMED,,,X-12221,X-12221,,,,,,,
999912261,209,47657,149590,,,,UNNAMED,,,X-12261,X-12261,,,,,,,
999912262,209,47914,150064,,,,UNNAMED,,,X-12262,X-12262,,,,,,,
999912283,400,47708,157579,,,,UNNAMED,,,X-12283,X-12283,,,,,,,
999912306,209,47917,150069,,,,UNNAMED,,,X-12306,X-12306,,,,,,,
999912407,209,46615,146377,,,,UNNAMED,,,X-12407,X-12407,,,,,,,
999912411,209,46616,146378,,,,UNNAMED,,,X-12411,X-12411,,,,,,,
999912456,209,47639,149571,,,,UNNAMED,,,X-12456,X-12456,,,,,,,
999912462,400,46620,157261,,,,UNNAMED,,,X-12462,X-12462,,,,,,,
999912544,209,46510,145597,,,,UNNAMED,,,X-12544,X-12544,,,,,,,
999912680,400,47437,157418,,,,UNNAMED,,,X-12680,X-12680,,,,,,,
999912689,400,47719,157589,,,,UNNAMED,,,X-12689,X-12689,,,,,,,
999912701,209,46962,148215,,,,UNNAMED,,,X-12701,X-12701,,,,,,,
999912707,209,47929,150086,,,,UNNAMED,,,X-12707,X-12707,,,,,,,
999912713,209,47932,150090,,,,UNNAMED,,,X-12713,X-12713,,,,,,,
999912714,209,46318,144553,,,,UNNAMED,,,X-12714,X-12714,,,,,,,
999912718,209,46973,148226,,,,UNNAMED,,,X-12718,X-12718,,,,,,,
999912726,209,47936,150096,,,,UNNAMED,,,X-12726,X-12726,,,,,,,
999912729,209,46623,146385,,,,UNNAMED,,,X-12729,X-12729,,,,,,,
999912730,209,47937,150100,,,,UNNAMED,,,X-12730,X-12730,,,,,,,
999912731,209,47938,150102,,,,UNNAMED,,,X-12731,X-12731,,,,,,,
999912738,209,47940,150105,,,,UNNAMED,,,X-12738,X-12738,,,,,,,
999912740,209,46627,146567,,,,UNNAMED,,,X-12740,X-12740,,,,,,,
999912753,400,47723,157593,,,,UNNAMED,,,X-12753,X-12753,,,,,,,
999912798,400,46624,157263,,,,UNNAMED,,,X-12798,X-12798,,,,,,,
999912812,209,46986,148239,,,,UNNAMED,,,X-12812,X-12812,,,,,,,
999912816,209,46630,146570,,,,UNNAMED,,,X-12816,X-12816,,,,,,,
999912818,209,47943,150120,,,,UNNAMED,,,X-12818,X-12818,,,,,,,
999912822,209,46997,148250,,,,UNNAMED,,,X-12822,X-12822,,,,,,,
999912830,209,47662,149595,,,,UNNAMED,,,X-12830,X-12830,,,,,,,
999912839,209,47014,148267,,,,UNNAMED,,,X-12839,X-12839,,,,,,,
999912844,209,46633,146573,,,,UNNAMED,,,X-12844,X-12844,,,,,,,
999912847,209,46364,145065,,,,UNNAMED,,,X-12847,X-12847,,,,,,,
999912849,209,46636,146576,,,,UNNAMED,,,X-12849,X-12849,,,,,,,
999912851,209,46639,146579,,,,UNNAMED,,,X-12851,X-12851,,,,,,,
999912906,209,47955,150146,,,,UNNAMED,,,X-12906,X-12906,,,,,,,
999913007,209,47203,148680,,,,UNNAMED,,,X-13007,X-13007,,,,,,,
999913431,402,47788,160155,,,,UNNAMED,,,X-13431,X-13431,,,,,,,
999913507,400,47439,157420,,,,UNNAMED,,,X-13507,X-13507,,,,,,,
999913553,209,47959,150152,,,,UNNAMED,,,X-13553,X-13553,,,,,,,
999913658,209,47664,149597,,,,UNNAMED,,,X-13658,X-13658,,,,,,,
999913684,400,47790,157611,,,,UNNAMED,,,X-13684,X-13684,,,,,,,
999913695,209,47962,150157,,,,UNNAMED,,,X-13695,X-13695,,,,,,,
999913723,209,47965,150161,,,,UNNAMED,,,X-13723,X-13723,,,,,,,
999913726,209,47967,150163,,,,UNNAMED,,,X-13726,X-13726,,,,,,,
999913728,209,46645,146585,,,,UNNAMED,,,X-13728,X-13728,,,,,,,
999913729,209,47971,150167,,,,UNNAMED,,,X-13729,X-13729,,,,,,,
999913844,209,47977,150176,,,,UNNAMED,,,X-13844,X-13844,,,,,,,
999913846,209,47978,150178,,,,UNNAMED,,,X-13846,X-13846,,,,,,,
999913866,209,46417,145500,,,,UNNAMED,,,X-13866,X-13866,,,,,,,
999914056,400,46632,157266,,,,UNNAMED,,,X-14056,X-14056,,,,,,,
999914904,209,47204,148681,,,,UNNAMED,,,X-14904,X-14904,,,,,,,
999914939,209,46657,146598,,,,UNNAMED,,,X-14939,X-14939,,,,,,,
999915220,209,46658,146599,,,,UNNAMED,,,X-15220,X-15220,,,,,,,
999915245,209,46661,146603,,,,UNNAMED,,,X-15245,X-15245,,,,,,,
999915461,400,46283,157144,,,,UNNAMED,,,X-15461,X-15461,,,,,,,
999915486,209,46266,144512,,,,UNNAMED,,,X-15486,X-15486,,,,,,,
999915503,209,46977,148230,,,,UNNAMED,,,X-15503,X-15503,,,,,,,
999915674,209,46665,146609,,,,UNNAMED,,,X-15674,X-15674,,,,,,,
999915728,209,46666,146611,,,,UNNAMED,,,X-15728,X-15728,,,,,,,
