name,Metabolite,method,superClass,mainClass,subClass,hmdbId,chebiId,pubChemId,smiles,inChI,inChIKey,CompoundHMDB,chemicalFormula,formulaAdduct(dontuse),LinkedCompounds,adduct,MZ,MZ source
mycophenolate glucuronide,mycophenolic acid glucuronide,CN,,,,HMDB0060634,,,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)OC3C(C(C(C(O3)C(=O)O)O)O)O,COc1c(C/C=C(/CCC(=O)O)\C)c(O[C@@H]2OC(C(=O)O)[C@H](C(C2O)O)O)c2c(c1C)COC2=O,BYFGTSAYQQIUCN-HGIHDBQLSA-N,,C23H28O12,[M],mxp1382 ,[M-H]-,495.1508036,Calculated
myristate,Myristic acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000806,CHEBI:28875,11005,CCCCCCCCCCCCCC(O)=O,"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)",TUNFSRHWOTWDNC-UHFFFAOYSA-N,,C14H28O2,[M],mxp0606 ,[M-H]-,227.2016536,Calculated
myristoleate,Myristoleic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0002000,CHEBI:27781,5281119,CCCC/C=C\CCCCCCCC(O)=O,"InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h5-6H,2-4,7-13H2,1H3,(H,15,16)/b6-5-",YWWVWXASSLXJHU-WAYWQWQTSA-N,,C14H26O2,[M],mxp0607 ,[M-H]-,225.1860036,Calculated
N-acetylalanine,N-Acetylalanine,CN,Organic acids,Amino acids and peptides,Amino acids,HMDB0000766,CHEBI:40992,88064,CC(=O)N[C@@H](C)C(O)=O |&1:4|,"InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)/t3-/m0/s1",KTHDTJVBEPMMGL-VKHMYHEASA-N,,C5H9NO3,[M],mxp0832 ,[M-H]-,130.0509676,Calculated
naproxen,Naproxen,CN,Benzenoids,Naphthalenes,Naphthalenes,HMDB0001923,CHEBI:7476,156391,COc1cc2ccc(cc2cc1)[C@@H](C)C(O)=O |&1:12|,"InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)/t9-/m0/s1",CMWTZPSULFXXJA-VIFPVBQESA-N,,C14H14O3,[M],mxp0954 ,[M-H]-,229.0870186,Calculated
nervonic acid,Nervonic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0002368,CHEBI:44247,5281120,CCCCCCCC/C=C\CCCCCCCCCCCCCC(O)=O,"InChI=1S/C24H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H,25,26)/b10-9-",GWHCXVQVJPWHRF-KTKRTIGZSA-N,,C24H46O2,[M],mxp1222 ,[M-H]-,365.3425036,Calculated
nonadecanoate,Nonadecylic acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000772,CHEBI:39246,12591,CCCCCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C19H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h2-18H2,1H3,(H,20,21)",ISYWECDDZWTKFF-UHFFFAOYSA-N,,C19H38O2,[M],mxp0834 ,[M-H]-,297.2799036,Calculated
oleate,Oleic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0000207,CHEBI:16196,445639,CCCCCCCC/C=C\CCCCCCCC(O)=O,"InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-",ZQPPMHVWECSIRJ-KTKRTIGZSA-N,,C18H34O2,[M],mxp0611 ,[M-H]-,281.2486036,Calculated
olmesartan,Olmesartan,CN,Benzenoids,Benzenes,Biphenyls,HMDB0014420,CHEBI:48416,158781,CCCc1[n]c(c(C(O)=O)[n]1Cc1ccc(cc1)-c1ccccc1-c1[nH][n][n][n]1)C(C)(C)O,"InChI=1S/C24H26N6O3/c1-4-7-19-25-21(24(2,3)33)20(23(31)32)30(19)14-15-10-12-16(13-11-15)17-8-5-6-9-18(17)22-26-28-29-27-22/h5-6,8-13,33H,4,7,14H2,1-3H3,(H,31,32)(H,26,27,28,29)",VTRAEEWXHOVJFV-UHFFFAOYSA-N,,C24H26N6O3,[M],mxp1256 ,[M-H]-,445.1993626,Calculated
omeprazole,Omeprazole,CN,Organoheterocyclic compounds,Benzimidazoles,Sulfinylbenzimidazoles,HMDB0001913,CHEBI:77260,9579578,Cc1c[n]c(C[S@@](=O)c2[nH]c3ccc(cc3[n]2)OC)c(C)c1OC |&1:6|,"InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)",SUBDBMMJDZJVOS-XMMPIXPASA-N,,C17H19N3O3S,[M],mxp0952 ,[M-H]-,344.1074376,Calculated
oxypurinol,Oxypurinol,CN,Nucleic acids,Purines,Xanthines,HMDB0000786,CHEBI:28315,135398752,O=C1Nc2[nH][n]cc2C(=O)N1,"InChI=1S/C5H4N4O2/c10-4-2-1-6-9-3(2)7-5(11)8-4/h1H,(H3,6,7,8,9,10,11)",HXNFUBHNUDHIGC-UHFFFAOYSA-N,,C5H4N4O2,[M],mxp0838 ,[M-H]-,151.0261496,Calculated
palmitate,Palmitic acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000220,CHEBI:15756,985,CCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)",IPCSVZSSVZVIGE-UHFFFAOYSA-N,,C16H32O2,[M],mxp0608 ,[M-H]-,255.2329536,Calculated
palmitoleate,Palmitoleic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0003229,CHEBI:28716,445638,CCCCCC/C=C\CCCCCCCC(O)=O,"InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7-",SECPZKHBENQXJG-FPLPWBNLSA-N,,C16H30O2,[M],mxp0609 ,[M-H]-,253.2173036,Calculated
palmitoylethanolamide,Palmitoyl-EA,CN,Fatty Acyls,Fatty amides,NAE,HMDB0002100,CHEBI:71464,4671,CCCCCCCCCCCCCCCC(=O)NCCO,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h20H,2-17H2,1H3,(H,19,21)",HXYVTAGFYLMHSO-UHFFFAOYSA-N,,C18H37NO2,[M],mxp0965 ,[M-H]-,298.2751526,Calculated
pantoprazole,Pantoprazole,CN,Organoheterocyclic compounds,Benzimidazoles,Sulfinylbenzimidazoles,HMDB0005017,CHEBI:7915,4679,COc1c(CS(=O)c2[nH]c3ccc(cc3[n]2)OC(F)F)[n]ccc1OC,"InChI=1S/C16H15F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15H,8H2,1-2H3,(H,20,21)",IQPSEEYGBUAQFF-UHFFFAOYSA-N,,C16H15F2N3O4S,[M],mxp1023 ,[M-H]-,382.0678586,Calculated
p-cresol glucuronide,P-Cresol glucuronide,CN,Carbohydrates,Monosaccharides,Sugar acids,HMDB0011686,,154035,"Cc1ccc(cc1)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O |&1:8,10,11,13,15|",,JPAUCQAJHLSMQW-XPORZQOISA-N,,C13H16O7,[M],mxp1806 ,[M-H]-,283.0823286,Calculated
pentadecanoate,Pentadecylic acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000826,CHEBI:42504,13849,CCCCCCCCCCCCCCC(O)=O,"InChI=1S/C15H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H,16,17)",WQEPLUUGTLDZJY-UHFFFAOYSA-N,,C15H30O2,[M],mxp1219 ,[M-H]-,241.2173036,Calculated
phenylacetylglutamine,alpha-N-Phenylacetylglutamine,CN,Organic acids,Amino acids and peptides,Amino acids,HMDB0006344,CHEBI:17884,92258,NC(=O)CC[C@@H](NC(=O)Cc1ccccc1)C(O)=O |&1:5|,"InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1",JFLIEFSWGNOPJJ-JTQLQIEISA-N,,C13H16N2O4,[M],mxp1208 ,[M-H]-,263.1037316,Calculated
phenyllactate,Phenyllactic acid,CN,Polyketides,Phenylpropanoids,Phenylpropanoic acids,HMDB0000779,CHEBI:25998,444718,OC(=O)[C@@H](O)Cc1ccccc1 |&1:3|,"InChI=1S/C9H10O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)",VOXXWSYKYCBWHO-QMMMGPOBSA-N,,C9H10O3,[M],mxp0836 ,[M-H]-,165.0557186,Calculated
p-hydroxyphenylacetate,p-Hydroxyphenylacetic acid,CN,Benzenoids,Phenylacetic acids,Phenylacetic acids,HMDB0000020,CHEBI:18101,127,Oc1ccc(CC(O)=O)cc1,"InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",XQXPVVBIMDBYFF-UHFFFAOYSA-N,,C8H8O3,[M],mxp0095 ,[M-H]-,151.0400686,Calculated
phytanate,Phytanic acid,CN,Prenol Lipids,Isoprenoids,C20 isoprenoids,HMDB0000801,CHEBI:16285,10380830,"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC(O)=O |&1:6,11,16|","InChI=1S/C20H40O2/c1-16(2)9-6-10-17(3)11-7-12-18(4)13-8-14-19(5)15-20(21)22/h16-19H,6-15H2,1-5H3,(H,21,22)",RLCKHJSFHOZMDR-GUDVDZBRSA-N,,C20H40O2,[M],mxp1232 ,[M-H]-,311.2955536,Calculated
pregnenolone sulfate,Pregnenolone sulfate,CN,Sterol Lipids,Steroid conjugates,Sulfate conjugates,HMDB0000774,CHEBI:35420,105074,"CC(=O)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](CC[C@@]4(C)[C@@H]3CC[C@]21C)OS(O)(=O)=O |&1:3,6,7,12,15,17,20|","InChI=1S/C21H32O5S/c1-13(22)17-6-7-18-16-5-4-14-12-15(26-27(23,24)25)8-10-20(14,2)19(16)9-11-21(17,18)3/h4,15-19H,5-12H2,1-3H3,(H,23,24,25)/t15-,16-,17+,18-,19-,20-,21+/m0/s1",DIJBBUIOWGGQOP-QGVNFLHTSA-N,,C21H32O5S,[M],mxp0835 ,[M-H]-,395.1897706,Calculated
ribothymidine,Ribothymidine,CN,Nucleic acids,Pyrimidines,Pyrimidine ribonucleosides,HMDB0000884,CHEBI:45996,445408,"CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O |&1:4,6,9,11|","InChI=1S/C10H14N2O6/c1-4-2-12(10(17)11-8(4)16)9-7(15)6(14)5(3-13)18-9/h2,5-7,9,13-15H,3H2,1H3,(H,11,16,17)/t5-,6-,7-,9-/m1/s1",DWRXFEITVBNRMK-JXOAFFINSA-N,,C10H14N2O6,[M],mxp0851 ,[M-H]-,257.0779116,Calculated
saccharin,Saccharin,CN,Organoheterocyclic compounds,Benzothiazoles,Benzothiazoles,HMDB0029723,CHEBI:32111,5143,O=C1NS(=O)(=O)c2ccccc12,"InChI=1S/C7H5NO3S/c9-7-5-3-1-2-4-6(5)12(10,11)8-7/h1-4H,(H,8,9)",CVHZOJJKTDOEJC-UHFFFAOYSA-N,,C7H5NO3S,[M],mxp1239 ,[M-H]-,181.9917396,Calculated
salicylate,Salicylic acid,CN,Benzenoids,Benzoic acids,Salicylic acids,HMDB0001895,CHEBI:16914,338,Oc1ccccc1C(O)=O,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)",YGSDEFSMJLZEOE-UHFFFAOYSA-N,,C7H6O3,[M],mxp0948 ,[M-H]-,137.0244186,Calculated
salicylurate,Salicyluric acid,CN,Benzenoids,Benzamides,Hippuric acids,HMDB0000840,CHEBI:9008,10253,OC(=O)CNC(=O)c1ccccc1O,"InChI=1S/C9H9NO4/c11-7-4-2-1-3-6(7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)",ONJSZLXSECQROL-UHFFFAOYSA-N,,C9H9NO4,[M],mxp0071 ,[M-H]-,194.0458826,Calculated
sebacate,Sebacic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000792,CHEBI:41865,5192,OC(=O)CCCCCCCCC(O)=O,"InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)",CXMXRPHRNRROMY-UHFFFAOYSA-N,,C10H18O4,[M],mxp0094 ,[M-H]-,201.1132336,Calculated
sphingosine 1-phosphate,Sphingosine 1-phosphate,CN,Sphingolipids,Sphingoid bases,Sphingoid base 1-P,HMDB0000277,CHEBI:37550,5283560,"CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(O)(O)=O |&1:15,17|","InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1",DUYSYHSSBDVJSM-KRWOKUGFSA-N,,C18H38NO5P,[M],mxp0679 ,[M-H]-,378.2414856,Calculated
sulfamethoxazole,Sulfamethoxazole,CN,Benzenoids,Benzenes,Benzenesulfonyl compounds,HMDB0015150,CHEBI:9332,5329,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)[n]o1,"InChI=1S/C10H11N3O3S/c1-7-6-10(12-16-7)13-17(14,15)9-4-2-8(11)3-5-9/h2-6H,11H2,1H3,(H,12,13)",JLKIGFTWXXRPMT-UHFFFAOYSA-N,,C10H11N3O3S,[M],mxp1314 ,[M-H]-,252.0448376,Calculated
tauro-alpha-muricholate/tauro-beta-muricholate,Tauromuricholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000932,CHEBI:133057,21124703,"C[C@@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1[C@@H](O)[C@H]3O |&1:1,13,16,17,18,21,23,27,30,31,33|","InChI=1S/C26H45NO7S/c1-15(4-7-21(29)27-12-13-35(32,33)34)17-5-6-18-22-19(9-11-25(17,18)2)26(3)10-8-16(28)14-20(26)23(30)24(22)31/h15-20,22-24,28,30-31H,4-14H2,1-3H3,(H,27,29)(H,32,33,34)/t15-,16-,17-,18+,19+,20+,22+,23+,24-,25-,26-/m1/s1",XSOLDPYUICCHJX-UZUDEGBHSA-N,,C26H45NO7S,[M],"mxp0856 ,mxp1406 ",[M-H]-,514.2843996,Calculated
taurochenodeoxycholate,Taurochenodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000951,CHEBI:16525,387316,"C[C@@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O |&1:1,13,16,17,18,21,23,27,30,32|","InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17+,18-,19-,20+,21+,22-,24+,25+,26-/m1/s1",BHTRKEVKTKCXOH-BJLOMENOSA-N,,C26H45NO6S,[M],mxp0686 ,[M-H]-,498.2894846,Calculated
taurodeoxycholate,Taurodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000896,CHEBI:9410,2733768,"C[C@@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3C[C@@H](O)[C@]21C |&1:1,13,16,17,20,22,26,28,30,32|","InChI=1S/C26H45NO6S/c1-16(4-9-24(30)27-12-13-34(31,32)33)20-7-8-21-19-6-5-17-14-18(28)10-11-25(17,2)22(19)15-23(29)26(20,21)3/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18-,19+,20-,21+,22+,23+,25+,26-/m1/s1",AWDRATDZQPNJFN-VAYUFCLWSA-N,,C26H45NO6S,[M],mxp0091 ,[M-H]-,498.2894846,Calculated
tetradecanedioate,Tetradecanedioic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000872,CHEBI:76308,13185,OC(=O)CCCCCCCCCCCCC(O)=O,"InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)",HQHCYKULIHKCEB-UHFFFAOYSA-N,,C14H26O4,[M],mxp0849 ,[M-H]-,257.1758336,Calculated
theophylline,Theophylline,CN,Nucleic acids,Purines,Xanthines,HMDB0001889,CHEBI:28177,2153,CN1C(=O)c2[nH]c[n]c2N(C)C1=O,"InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)",ZFXYFBGIUFBOJW-UHFFFAOYSA-N,,C7H8N4O2,[M],mxp0945 ,[M-H]-,179.0574496,Calculated
tridecanoic acid,Tridecylic acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000910,,12530,CCCCCCCCCCCCC(O)=O,,SZHOJFHSIKHZHA-UHFFFAOYSA-N,,C13H26O2,[M],mxp1798 ,[M-H]-,213.1860036,Calculated
tyrosocholate,Tyrosocholic acid,CN,,,,,,,CC(CCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)C2CCC3C2(C(CC4C3C(CC5C4(CCC(C5)O)C)O)O)C,,UTTBUMIEHWNKLK-UHFFFAOYSA-N,,C33H49NO7,[M],mxp1697 ,[M-H]-,570.3436276,Calculated
undecanedionate,Undecanedioic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000888,CHEBI:73713,15816,OC(=O)CCCCCCCCCC(O)=O,"InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)",LWBHHRRTOZQPDM-UHFFFAOYSA-N,,C11H20O4,[M],mxp0853 ,[M-H]-,215.1288836,Calculated
urobilin,L-Urobilin,CN,Organoheterocyclic compounds,Bilirubins,Bilirubins,HMDB0240259,CHEBI:29023,5280818,Cc1c(CC2NC(=O)C(CC)C2C)[nH]c(/C=C2/N=C(CC3NC(=O)C(C)C3CC)C(C)=C/2CCC(O)=O)c1CCC(O)=O,"InChI=1S/C33H46N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h15-16,19-21,26-27,35H,7-14H2,1-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b28-15-/t16-,19-,20-,21-,26+,27+/m1/s1",TYOWQSLRVAUSMI-WKULSOCRSA-N,,C33H46N4O6,[M],mxp1308 ,[M-H]-,593.3344596,Calculated
valsartan,Valsartan,CN,Organic acids,Amino acids and peptides,Amino acids,HMDB0014323,CHEBI:9927,60846,CC(C)[C@@H](C(O)=O)N(Cc1ccc(cc1)-c1ccccc1-c1[nH][n][n][n]1)C(=O)CCCC |&1:3|,"InChI=1S/C24H29N5O3/c1-4-5-10-21(30)29(22(16(2)3)24(31)32)15-17-11-13-18(14-12-17)19-8-6-7-9-20(19)23-25-27-28-26-23/h6-9,11-14,16,22H,4-5,10,15H2,1-3H3,(H,31,32)(H,25,26,27,28)/t22-/m0/s1",ACWBQPMHZXGDFX-QFIPXVFZSA-N,,C24H29N5O3,[M],mxp1205 ,[M-H]-,434.2197636,Calculated
warfarin,Warfarin,CN,Polyketides,Flavonoids,Hydroxycoumarins,HMDB0001935,CHEBI:87732,54678486,CC(=O)CC(C1=C(O)c2ccccc2OC1=O)c1ccccc1,"InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3",PJVWKTKQMONHTI-UHFFFAOYSA-N,,C19H16O4,[M],mxp1311 ,[M-H]-,307.0975836,Calculated
11-methyl lauric acid,11-methyl lauric acid,CN,,,,,,,CC(C)CCCCCCCCCC(=O)O,,,,C13H26O2,[M],mxp1795 ,[M-H]-,213.1860036,Calculated
15-HETE,15-HETE,CN,Fatty Acyls,Eicosanoids,HETE,HMDB0003876,CHEBI:15558,9966861,CCCCCC(O)/C=C/C=C\C/C=C\C/C=C\CCCC(O)=O,"InChI=1S/C20H32O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h4-5,8-11,14,17,19,21H,2-3,6-7,12-13,15-16,18H2,1H3,(H,22,23)/b5-4-,10-8-,11-9-,17-14+/t19-/m0/s1",JSFATNQSLKRBCI-USWFWKISSA-N,,C20H32O3,[M],mxp0630 ,[M-H]-,319.2278686,Calculated
3-decenoic acid,3-Decenoic acid,CN,,,,HMDB0031002,,,CCCCCCC=CCC(=O)O,,CPVUNKGURQKKKX-BQYQJAHWSA-N,,C10H18O2,[M],mxp1800 ,[M-H]-,169.1234036,Calculated
3-methyladipate,3-Methyladipic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000555,CHEBI:68503,6999745,C[C@@H](CC(O)=O)CCC(O)=O |&1:1|,"InChI=1S/C7H12O4/c1-5(4-7(10)11)2-3-6(8)9/h5H,2-4H2,1H3,(H,8,9)(H,10,11)",SYEOWUNSTUDKGM-YFKPBYRVSA-N,,C7H12O4,[M],mxp0102 ,[M-H]-,159.0662836,Calculated
5-HETE,5-HETE,CN,Fatty Acyls,Eicosanoids,HETE,HMDB0011134,CHEBI:28209,9862886,CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(O)=O,"InChI=1S/C20H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19(21)17-15-18-20(22)23/h6-7,9-10,12-14,16,19,21H,2-5,8,11,15,17-18H2,1H3,(H,22,23)/b7-6-,10-9-,13-12-,16-14+/t19-/m1/s1",KGIJOOYOSFUGPC-XTDASVJISA-N,,C20H32O3,[M],mxp0628 ,[M-H]-,319.2278686,Calculated
formylmethionine,N-Formylmethionine,CN,Organic acids,Amino acids and peptides,Amino acids,HMDB0001015,CHEBI:16552,6995182,CSCC[C@@H](NC=O)C(O)=O |&1:4|,"InChI=1S/C6H11NO3S/c1-11-3-2-5(6(9)10)7-4-8/h4-5H,2-3H2,1H3,(H,7,8)(H,9,10)/t5-/m0/s1",PYUSHNKNPOHWEZ-RXMQYKEDSA-N,,C6H11NO3S,[M],mxp0871 ,[M-H]-,176.0386896,Calculated
linoleate,Linoleic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0000673,CHEBI:17351,5280450,CCCCC/C=C\C/C=C\CCCCCCCC(O)=O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,,C18H32O2,[M],mxp0612 ,[M-H]-,279.2329536,Calculated
LTB3,LTB3,CN,,,,,,,CCCCCCCCC(C=CC=CC=CC(CCCC(=O)O)O)O,CCCCCCCC[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O,NGTXCORNXNELNU-BOIFFFMUSA-N,,C20H34O4,[M],mxp1398 ,[M-H]-,337.2384336,Calculated
mandelate,Mandelic acid,CN,Benzenoids,Benzenes,Benzenes,HMDB0000703,CHEBI:32800,439616,OC(=O)[C@@H](O)c1ccccc1 |&1:3|,"InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)/t7-/m0/s1",IWYDHOAUDWTVEP-ZETCQYMHSA-N,,C8H8O3,[M],mxp0816 ,[M-H]-,151.0400686,Calculated
porphobilinogen,Porphobilinogen,CN,Organic nitrogen compounds,Amines,Aralkylamines,HMDB0000245,CHEBI:17381,1021,NCc1[nH]cc(CCC(O)=O)c1CC(O)=O,"InChI=1S/C10H14N2O4/c11-4-8-7(3-10(15)16)6(5-12-8)1-2-9(13)14/h5,12H,1-4,11H2,(H,13,14)(H,15,16)",QSHWIQZFGQKFMA-UHFFFAOYSA-N,,C10H14N2O4,[M],mxp1338 ,[M-H]-,225.0880816,Calculated
stearate,Stearic acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000827,CHEBI:28842,5281,CCCCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)",QIQXTHQIDYTFRH-UHFFFAOYSA-N,,C18H36O2,[M],mxp0610 ,[M-H]-,283.2642536,Calculated
taurocholate,Taurocholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000036,CHEBI:28865,6675,"C[C@@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](C[C@@H](O)[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O |&1:1,13,16,17,18,20,22,24,28,31,33|","InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1",WBWWGRHZICKQGZ-HZAMXZRMSA-N,,C26H45NO7S,[M],mxp0089 ,[M-H]-,514.2843996,Calculated
taurohyodeoxycholate/tauroursodeoxycholate,Taurodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000874,CHEBI:80774,9848818,"C[C@@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@H]3O |&1:1,13,16,17,18,21,23,27,30,32|","InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17+,18-,19-,20+,21+,22+,24+,25+,26-/m1/s1",BHTRKEVKTKCXOH-LBSADWJPSA-N,,C26H45NO6S,[M],"mxp0687 ,mxp2769 ",[M-H]-,498.2894846,Calculated
